SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SRTRANSFIN, Z2, 07-Mar-2022, 1333.20, 1331.01, 1357.00, 1331.01, 1357.00, 1357.00, 1343.12, 572, 7.68, 7, 376, 65.73
SRTRANSFIN, Z7, 07-Mar-2022, 1040.01, 1121.00, 1121.00, 1050.00, 1050.00, 1050.00, 1059.29, 16, 0.17, 8, 10, 62.50
SRTRANSFIN, ZD, 07-Mar-2022, 1011.00, 1009.00, 1009.00, 1009.00, 1009.00, 1009.00, 1009.00, 20, 0.20, 2, 20, 100.00
SRTRANSFIN, ZH, 07-Mar-2022, 1087.00, 1014.00, 1014.00, 1007.00, 1010.00, 1008.36, 1009.96, 220, 2.22, 10, 205, 93.18
SRTRANSFIN, ZJ, 07-Mar-2022, 1190.00, 1190.00, 1190.00, 1190.00, 1190.00, 1190.00, 1190.00, 1, 0.01, 1, 1, 100.00
SRTRANSFIN, ZK, 07-Mar-2022, 1220.00, 1220.20, 1220.20, 1220.20, 1220.20, 1220.20, 1220.20, 60, 0.73, 3, 60, 100.00
SSINFRA, SM, 07-Mar-2022, 24.00, 22.80, 22.85, 22.80, 22.80, 22.80, 22.81, 12000, 2.74, 3, 12000, 100.00
SSWL, EQ, 07-Mar-2022, 751.05, 716.10, 757.80, 716.10, 751.65, 753.85, 746.75, 67707, 505.60, 9208, 41852, 61.81
STAR, EQ, 07-Mar-2022, 319.60, 315.00, 319.25, 309.50, 318.70, 317.90, 315.09, 743651, 2343.17, 16587, 247168, 33.24
STARCEMENT, EQ, 07-Mar-2022, 88.35, 87.10, 88.00, 85.50, 85.55, 85.95, 86.30, 87106, 75.17, 2280, 57976, 66.56
STARHEALTH, EQ, 07-Mar-2022, 652.05, 647.00, 648.40, 610.50, 616.00, 620.80, 633.16, 296551, 1877.63, 26191, 216978, 73.17
STARPAPER, EQ, 07-Mar-2022, 123.00, 122.00, 135.00, 119.00, 124.55, 122.80, 122.98, 41161, 50.62, 1228, 19970, 48.52
STCINDIA, EQ, 07-Mar-2022, 102.45, 99.90, 101.95, 96.00, 97.00, 97.05, 98.24, 103161, 101.35, 2238, 39133, 37.93
STEELCAS, EQ, 07-Mar-2022, 284.85, 284.90, 285.85, 270.00, 270.00, 271.95, 275.04, 1109, 3.05, 115, 380, 34.27
STEELCITY, EQ, 07-Mar-2022, 62.25, 62.00, 62.00, 60.45, 60.95, 61.05, 61.05, 17964, 10.97, 272, 13959, 77.71
STEL, EQ, 07-Mar-2022, 122.25, 122.25, 123.00, 112.25, 114.35, 115.15, 116.44, 21278, 24.78, 868, 11133, 52.32
STERTOOLS, EQ, 07-Mar-2022, 143.60, 140.05, 144.00, 136.55, 139.85, 138.35, 140.66, 31842, 44.79, 662, 24638, 77.38
STLTECH, EQ, 07-Mar-2022, 187.50, 181.00, 183.80, 178.00, 180.50, 180.20, 180.64, 753751, 1361.59, 21297, 303163, 40.22
STOVEKRAFT, EQ, 07-Mar-2022, 667.30, 636.10, 662.05, 631.35, 640.00, 643.40, 646.87, 247370, 1600.16, 11235, 115741, 46.79
STYLAMIND, EQ, 07-Mar-2022, 900.15, 890.00, 924.95, 880.00, 880.00, 885.70, 894.27, 3364, 30.08, 344, 2760, 82.05
SUBEXLTD, EQ, 07-Mar-2022, 36.65, 36.00, 36.85, 35.35, 35.45, 35.50, 36.01, 3809546, 1371.95, 13096, 1822544, 47.84
SUBROS, EQ, 07-Mar-2022, 334.75, 330.00, 364.80, 308.40, 335.00, 337.20, 327.42, 33037, 108.17, 1609, 13819, 41.83
SUDARSCHEM, EQ, 07-Mar-2022, 522.25, 519.00, 530.00, 505.00, 523.80, 519.45, 517.23, 70272, 363.47, 4476, 31892, 45.38
SUMEETINDS, EQ, 07-Mar-2022, 8.85, 9.10, 9.10, 8.45, 8.45, 8.45, 8.50, 225939, 19.21, 422, 105213, 46.57
SUMICHEM, EQ, 07-Mar-2022, 367.95, 362.00, 368.25, 357.30, 364.00, 365.15, 362.68, 168999, 612.93, 7325, 74417, 44.03
SUMIT, EQ, 07-Mar-2022, 13.00, 12.70, 13.40, 12.60, 12.75, 12.80, 12.92, 9366, 1.21, 85, 3314, 35.38
SUMMITSEC, EQ, 07-Mar-2022, 609.85, 584.10, 604.00, 572.10, 595.00, 579.05, 589.37, 14479, 85.33, 1254, 9598, 66.29
SUNCLAYLTD, EQ, 07-Mar-2022, 3639.95, 3602.10, 3781.85, 3560.00, 3608.00, 3606.25, 3644.77, 6508, 237.20, 1563, 3376, 51.87
SUNDARMFIN, EQ, 07-Mar-2022, 1827.75, 1807.65, 1839.90, 1752.60, 1808.00, 1806.60, 1799.56, 28668, 515.90, 8016, 16743, 58.40
SUNDARMHLD, EQ, 07-Mar-2022, 72.15, 71.10, 72.60, 69.35, 70.35, 70.00, 70.75, 82317, 58.24, 941, 56674, 68.85
SUNDRMBRAK, EQ, 07-Mar-2022, 351.55, 343.15, 365.00, 336.00, 348.25, 349.50, 350.68, 2373, 8.32, 335, 1226, 51.66
SUNDRMFAST, EQ, 07-Mar-2022, 821.00, 800.00, 867.70, 778.40, 804.25, 806.95, 804.00, 61885, 497.56, 10009, 28581, 46.18
SUNFLAG, EQ, 07-Mar-2022, 68.25, 68.25, 68.25, 65.15, 65.45, 66.20, 66.77, 171275, 114.36, 2826, 77243, 45.10
SUNPHARMA, EQ, 07-Mar-2022, 829.65, 818.00, 829.00, 809.10, 822.75, 822.65, 820.45, 3065234, 25148.60, 83912, 1732614, 56.52
SUNTECK, EQ, 07-Mar-2022, 488.75, 484.50, 489.80, 454.00, 480.00, 475.95, 475.34, 1077966, 5123.99, 36351, 386722, 35.88
SUNTV, EQ, 07-Mar-2022, 437.25, 433.80, 441.35, 425.00, 437.10, 438.10, 433.61, 988692, 4287.05, 13165, 431573, 43.65
SUPERHOUSE, EQ, 07-Mar-2022, 163.15, 156.70, 163.95, 156.70, 159.50, 159.40, 159.90, 15747, 25.18, 342, 8291, 52.65
SUPPETRO, EQ, 07-Mar-2022, 738.70, 719.95, 719.95, 692.00, 709.90, 709.60, 703.97, 92379, 650.32, 6198, 48183, 52.16
SUPRAJIT, EQ, 07-Mar-2022, 288.65, 286.80, 286.80, 272.05, 277.25, 279.20, 280.56, 222155, 623.28, 13486, 98122, 44.17
SUPREMEENG, EQ, 07-Mar-2022, 2.35, 2.45, 2.45, 2.40, 2.45, 2.45, 2.45, 5949626, 145.68, 1688, 5298166, 89.05
SUPREMEIND, EQ, 07-Mar-2022, 1983.70, 1952.00, 2021.00, 1935.10, 1965.00, 1973.10, 1967.63, 75629, 1488.10, 9053, 55430, 73.29
SUPRIYA, EQ, 07-Mar-2022, 417.35, 405.00, 420.60, 403.60, 418.95, 417.75, 412.74, 319316, 1317.95, 9567, 129594, 40.58
SURYALAXMI, EQ, 07-Mar-2022, 70.20, 66.70, 69.00, 66.70, 67.55, 67.50, 67.35, 20113, 13.55, 239, 14551, 72.35
SURYAROSNI, EQ, 07-Mar-2022, 415.30, 411.00, 414.00, 391.50, 398.20, 397.15, 400.03, 103358, 413.47, 5865, 40830, 39.50
SURYODAY, EQ, 07-Mar-2022, 118.00, 118.90, 119.00, 114.00, 115.00, 114.80, 116.70, 81323, 94.90, 1775, 57355, 70.53
SUTLEJTEX, EQ, 07-Mar-2022, 70.55, 69.90, 72.00, 68.20, 69.35, 68.85, 69.30, 112772, 78.16, 1599, 61796, 54.80
SUULD, EQ, 07-Mar-2022, 210.85, 200.35, 200.35, 200.35, 200.35, 200.35, 200.35, 9836, 19.71, 437, 9836, 100.00
SUVEN, EQ, 07-Mar-2022, 76.80, 75.80, 75.80, 71.90, 72.10, 72.65, 73.71, 262281, 193.33, 3046, 146452, 55.84
SUVENPHAR, EQ, 07-Mar-2022, 504.05, 500.00, 507.00, 486.05, 492.00, 493.70, 498.66, 137772, 687.02, 10167, 57027, 41.39
SUVIDHAA, EQ, 07-Mar-2022, 9.85, 10.10, 10.10, 9.45, 9.70, 9.65, 9.73, 403735, 39.27, 1155, 260802, 64.60
SUZLON, EQ, 07-Mar-2022, 10.15, 9.80, 9.85, 9.65, 9.65, 9.65, 9.68, 45796049, 4433.55, 36760, 17620979, 38.48
SVPGLOB, EQ, 07-Mar-2022, 52.40, 51.70, 52.25, 49.05, 49.80, 49.95, 50.66, 350915, 177.76, 2623, 108440, 30.90
SWANENERGY, EQ, 07-Mar-2022, 160.75, 160.75, 160.75, 156.30, 157.00, 157.35, 157.75, 20346, 32.10, 490, 9168, 45.06
SWARAJENG, EQ, 07-Mar-2022, 1323.10, 1321.10, 1321.10, 1295.05, 1314.00, 1306.35, 1305.00, 5268, 68.75, 764, 3687, 69.99
SWSOLAR, EQ, 07-Mar-2022, 311.50, 305.85, 310.55, 299.00, 302.40, 302.20, 303.66, 388198, 1178.81, 11333, 214858, 55.35
SYMPHONY, EQ, 07-Mar-2022, 972.70, 964.05, 964.05, 940.60, 961.80, 957.35, 955.56, 19291, 184.34, 3631, 10008, 51.88
SYNGENE, EQ, 07-Mar-2022, 536.70, 530.00, 541.50, 518.85, 538.10, 537.45, 527.82, 325148, 1716.21, 11618, 130573, 40.16
TAINWALCHM, EQ, 07-Mar-2022, 65.00, 64.00, 65.70, 61.30, 63.95, 63.70, 63.85, 18904, 12.07, 791, 12395, 65.57
TAJGVK, EQ, 07-Mar-2022, 129.15, 126.05, 129.90, 125.50, 128.00, 127.15, 127.54, 84228, 107.43, 2258, 40844, 48.49
TAKE, EQ, 07-Mar-2022, 27.25, 27.00, 27.00, 25.05, 25.70, 25.55, 25.85, 1018816, 263.35, 5839, 655832, 64.37
TALBROAUTO, EQ, 07-Mar-2022, 444.65, 440.00, 440.00, 414.85, 423.00, 421.65, 423.92, 48068, 203.77, 2767, 29559, 61.49
TANLA, EQ, 07-Mar-2022, 1496.35, 1441.00, 1463.05, 1407.55, 1418.00, 1417.65, 1432.97, 295913, 4240.35, 27884, 156403, 52.85
TARACHAND, SM, 07-Mar-2022, 52.20, 52.80, 53.00, 50.00, 53.00, 53.00, 52.15, 68000, 35.46, 30, 36000, 52.94
TARC, EQ, 07-Mar-2022, 38.30, 37.60, 38.05, 34.85, 37.00, 37.00, 37.31, 781596, 291.61, 2801, 555302, 71.05
TARMAT, EQ, 07-Mar-2022, 57.55, 57.00, 57.00, 53.65, 54.90, 54.70, 54.84, 21542, 11.81, 449, 12993, 60.31
TARSONS, EQ, 07-Mar-2022, 624.10, 616.20, 641.35, 603.20, 622.00, 623.00, 624.08, 118537, 739.77, 11439, 51332, 43.30
TASTYBITE, EQ, 07-Mar-2022, 11621.95, 11251.00, 11400.00, 10651.00, 10890.00, 10786.35, 10983.79, 2604, 286.02, 1183, 1479, 56.80
TATACAPHSG, N2, 07-Mar-2022, 1020.00, 1020.00, 1024.89, 1010.12, 1015.25, 1015.33, 1016.32, 243, 2.47, 13, 190, 78.19
TATACAPHSG, N4, 07-Mar-2022, 1040.00, 1040.00, 1040.00, 1028.00, 1028.00, 1028.00, 1037.60, 5, 0.05, 3, 4, 80.00
TATACAPHSG, N6, 07-Mar-2022, 1041.51, 1041.50, 1059.90, 1041.50, 1055.00, 1055.00, 1046.48, 18, 0.19, 5, 15, 83.33
TATACAPHSG, NA, 07-Mar-2022, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 5, 0.05, 1, 5, 100.00
TATACAPHSG, NB, 07-Mar-2022, 1090.00, 1089.95, 1089.95, 1089.95, 1089.95, 1089.95, 1089.95, 25, 0.27, 1, 25, 100.00
TATACHEM, EQ, 07-Mar-2022, 861.55, 844.00, 857.10, 831.10, 850.40, 848.75, 843.00, 1213330, 10228.38, 28775, 307446, 25.34
TATACOFFEE, EQ, 07-Mar-2022, 188.55, 185.00, 186.05, 182.15, 183.50, 183.50, 184.15, 547053, 1007.39, 9851, 217111, 39.69
TATACOMM, EQ, 07-Mar-2022, 1144.35, 1115.05, 1142.05, 1085.00, 1125.00, 1130.05, 1115.50, 418415, 4667.40, 18808, 219374, 52.43
TATACONSUM, EQ, 07-Mar-2022, 669.95, 659.00, 673.50, 650.20, 662.00, 659.85, 661.97, 2137318, 14148.31, 79237, 1009639, 47.24
TATAELXSI, EQ, 07-Mar-2022, 6673.60, 6571.00, 6637.00, 6465.00, 6550.00, 6554.75, 6553.89, 171241, 11222.95, 39156, 51385, 30.01
TATAINVEST, EQ, 07-Mar-2022, 1311.95, 1300.00, 1315.00, 1277.00, 1291.00, 1287.80, 1292.77, 21378, 276.37, 2901, 12531, 58.62
TATAMETALI, EQ, 07-Mar-2022, 830.65, 819.50, 839.00, 791.50, 809.50, 807.00, 812.16, 121348, 985.54, 9330, 40034, 32.99
TATAMOTORS, EQ, 07-Mar-2022, 417.25, 401.75, 401.75, 387.50, 395.75, 394.00, 394.41, 44836205, 176840.26, 645399, 14166030, 31.60
TATAMTRDVR, EQ, 07-Mar-2022, 201.80, 194.30, 198.00, 189.25, 193.00, 192.55, 193.03, 4688228, 9049.73, 63116, 2059259, 43.92
TATAPOWER, EQ, 07-Mar-2022, 221.45, 217.00, 219.70, 212.25, 216.80, 216.20, 215.44, 23498823, 50625.85, 199054, 5237110, 22.29
TATASTEEL, EQ, 07-Mar-2022, 1277.10, 1275.90, 1301.80, 1264.00, 1293.00, 1291.90, 1279.85, 11040001, 141295.80, 289960, 3102424, 28.10
TATASTLLP, EQ, 07-Mar-2022, 717.40, 706.00, 714.95, 688.90, 698.00, 701.25, 702.19, 61020, 428.48, 4291, 32359, 53.03
TATVA, EQ, 07-Mar-2022, 2201.60, 2184.00, 2199.00, 2106.05, 2190.00, 2167.55, 2153.92, 27753, 597.78, 6032, 9024, 32.52
TBZ, EQ, 07-Mar-2022, 67.15, 66.85, 66.85, 65.00, 65.70, 65.65, 65.86, 81415, 53.62, 1811, 40395, 49.62
TCFSL, ND, 07-Mar-2022, 1069.64, 1070.00, 1074.50, 1069.00, 1069.00, 1069.00, 1069.52, 1550, 16.58, 34, 1105, 71.29
TCFSL, NF, 07-Mar-2022, 1158.00, 1141.00, 1174.00, 1141.00, 1160.01, 1160.01, 1168.19, 1399, 16.34, 27, 955, 68.26
TCFSL, NH, 07-Mar-2022, 1046.04, 1047.10, 1050.00, 1045.11, 1050.00, 1050.00, 1049.33, 175, 1.84, 8, 175, 100.00
TCFSL, NJ, 07-Mar-2022, 1070.59, 1070.60, 1075.00, 1070.60, 1075.00, 1075.00, 1070.69, 1020, 10.92, 5, 1000, 98.04
TCFSL, NL, 07-Mar-2022, 1110.00, 1149.00, 1149.00, 1140.00, 1140.00, 1144.50, 1144.50, 20, 0.23, 2, 10, 50.00
TCI, EQ, 07-Mar-2022, 580.10, 565.00, 575.00, 534.00, 535.50, 538.65, 547.46, 88145, 482.56, 6589, 47280, 53.64
TCIDEVELOP, EQ, 07-Mar-2022, 306.35, 294.05, 324.50, 294.05, 314.00, 311.25, 314.61, 1304, 4.10, 152, 626, 48.01
TCIEXP, EQ, 07-Mar-2022, 1698.30, 1678.65, 1783.00, 1636.00, 1770.00, 1757.70, 1701.83, 24808, 422.19, 4217, 13604, 54.84
TCNSBRANDS, EQ, 07-Mar-2022, 693.25, 704.95, 706.75, 658.85, 674.95, 677.15, 679.50, 20726, 140.83, 2339, 4988, 24.07
TCPLPACK, EQ, 07-Mar-2022, 717.55, 695.00, 705.00, 685.90, 703.00, 698.90, 696.29, 15042, 104.74, 2359, 6493, 43.17
TCS, EQ, 07-Mar-2022, 3524.35, 3450.00, 3548.00, 3431.55, 3481.10, 3484.90, 3491.46, 3054130, 106633.74, 240636, 1842815, 60.34
TDPOWERSYS, EQ, 07-Mar-2022, 359.00, 350.00, 363.25, 341.50, 348.00, 346.40, 350.39, 26863, 94.12, 1874, 16246, 60.48
TEAMLEASE, EQ, 07-Mar-2022, 4009.15, 3980.00, 4049.15, 3843.15, 3960.00, 4000.80, 3980.00, 7992, 318.08, 2307, 4083, 51.09
TECH, EQ, 07-Mar-2022, 34.22, 35.00, 35.00, 33.37, 34.25, 34.13, 33.96, 4360, 1.48, 113, 3069, 70.39
TECHM, EQ, 07-Mar-2022, 1453.60, 1428.00, 1464.00, 1411.05, 1426.00, 1424.10, 1437.15, 3341715, 48025.62, 164686, 1618380, 48.43
TECHNOE, EQ, 07-Mar-2022, 235.10, 231.95, 233.15, 224.00, 233.00, 231.10, 230.28, 83147, 191.47, 2857, 56943, 68.48
TEGA, EQ, 07-Mar-2022, 435.50, 417.90, 431.00, 415.00, 431.00, 426.95, 423.85, 72565, 307.57, 5621, 34004, 46.86
TEJASNET, EQ, 07-Mar-2022, 399.50, 390.00, 393.35, 379.55, 379.55, 379.55, 381.60, 410299, 1565.71, 6120, 258925, 63.11
TEMBO, EQ, 07-Mar-2022, 201.20, 198.95, 199.90, 191.15, 197.75, 196.00, 192.85, 100010, 192.87, 599, 32515, 32.51
TERASOFT, EQ, 07-Mar-2022, 47.95, 46.00, 47.75, 45.20, 46.95, 46.45, 46.38, 20202, 9.37, 482, 11649, 57.66
TEXINFRA, EQ, 07-Mar-2022, 59.80, 58.05, 58.80, 56.40, 57.50, 57.10, 57.60, 37837, 21.79, 537, 21863, 57.78
TEXMOPIPES, EQ, 07-Mar-2022, 74.65, 71.10, 72.60, 69.40, 71.75, 70.85, 71.09, 156389, 111.17, 3243, 98167, 62.77
TEXRAIL, EQ, 07-Mar-2022, 32.45, 32.60, 34.50, 31.65, 33.35, 33.40, 33.16, 2615944, 867.56, 9553, 1322535, 50.56
TFCILTD, EQ, 07-Mar-2022, 57.60, 57.50, 58.00, 55.25, 57.55, 57.40, 57.01, 148752, 84.80, 1830, 94468, 63.51
TFL, EQ, 07-Mar-2022, 9.00, 9.45, 9.45, 8.55, 8.55, 8.60, 9.01, 5084, 0.46, 51, 1802, 35.44
TGBHOTELS, EQ, 07-Mar-2022, 8.35, 8.55, 8.55, 7.95, 7.95, 7.95, 8.02, 71570, 5.74, 164, 54853, 76.64
THANGAMAYL, EQ, 07-Mar-2022, 1230.30, 1225.00, 1259.60, 1165.60, 1185.00, 1180.15, 1225.25, 12168, 149.09, 1612, 4367, 35.89
THEINVEST, EQ, 07-Mar-2022, 112.95, 110.00, 112.90, 107.05, 110.90, 109.65, 110.23, 19443, 21.43, 450, 10879, 55.95
THEJO, SM, 07-Mar-2022, 977.00, 971.00, 997.90, 930.00, 930.00, 947.35, 954.73, 3600, 34.37, 20, 3000, 83.33
THEMISMED, EQ, 07-Mar-2022, 989.30, 984.00, 1038.75, 967.10, 968.00, 983.35, 994.29, 4026, 40.03, 401, 1770, 43.96
THERMAX, EQ, 07-Mar-2022, 1840.65, 1800.00, 1827.20, 1760.10, 1765.00, 1767.20, 1782.96, 40029, 713.70, 9055, 18258, 45.61
THOMASCOOK, EQ, 07-Mar-2022, 58.90, 58.00, 58.00, 56.00, 57.10, 56.85, 56.78, 381614, 216.68, 4374, 233405, 61.16
THYROCARE, EQ, 07-Mar-2022, 842.10, 825.00, 848.95, 804.40, 805.00, 819.30, 825.95, 98740, 815.54, 5963, 64589, 65.41
TI, EQ, 07-Mar-2022, 69.80, 68.00, 68.90, 66.35, 66.35, 66.45, 66.85, 369789, 247.22, 1326, 263773, 71.33
TIDEWATER, EQ, 07-Mar-2022, 1186.00, 1180.00, 1205.00, 1147.55, 1187.35, 1184.85, 1176.22, 24336, 286.25, 4041, 10232, 42.04
TIIL, EQ, 07-Mar-2022, 824.85, 813.70, 823.15, 781.00, 816.90, 811.30, 802.62, 12952, 103.96, 1073, 8048, 62.14
TIINDIA, EQ, 07-Mar-2022, 1493.10, 1488.00, 1522.00, 1463.00, 1507.10, 1512.60, 1502.63, 165941, 2493.47, 17143, 86458, 52.10
TIL, EQ, 07-Mar-2022, 111.95, 111.95, 112.00, 106.85, 111.00, 110.90, 110.31, 5287, 5.83, 330, 2919, 55.21
TIMESCAN, SM, 07-Mar-2022, 99.00, 91.00, 94.75, 82.25, 90.05, 90.05, 90.19, 18000, 16.24, 9, 12000, 66.67
TIMESGTY, EQ, 07-Mar-2022, 63.85, 63.80, 63.80, 60.70, 60.70, 60.70, 61.15, 13557, 8.29, 194, 7064, 52.11
TIMETECHNO, EQ, 07-Mar-2022, 72.45, 70.00, 70.95, 68.00, 69.00, 68.60, 69.63, 536404, 373.51, 4708, 214867, 40.06
TIMKEN, EQ, 07-Mar-2022, 1983.30, 1950.00, 1960.00, 1906.00, 1942.00, 1931.40, 1925.86, 40012, 770.58, 4376, 24597, 61.47
TINPLATE, EQ, 07-Mar-2022, 333.45, 320.50, 329.60, 318.00, 321.00, 322.40, 323.96, 331887, 1075.18, 9777, 82594, 24.89
TIRUMALCHM, EQ, 07-Mar-2022, 203.00, 194.55, 199.90, 192.85, 195.75, 195.80, 196.85, 653105, 1285.61, 10610, 273581, 41.89
TIRUPATI, SM, 07-Mar-2022, 91.65, 96.20, 96.20, 96.20, 96.20, 96.20, 96.20, 3000, 2.89, 1, 3000, 100.00
TIRUPATIFL, EQ, 07-Mar-2022, 11.05, 11.35, 11.35, 10.50, 10.95, 10.80, 10.79, 36174, 3.90, 198, 27309, 75.49
TITAN, EQ, 07-Mar-2022, 2441.00, 2414.80, 2419.95, 2330.00, 2390.00, 2389.70, 2378.38, 1545686, 36762.26, 135662, 625636, 40.48
TMRVL, EQ, 07-Mar-2022, 15.85, 15.65, 15.90, 14.55, 15.75, 15.55, 15.51, 51904, 8.05, 477, 31796, 61.26
TNPETRO, EQ, 07-Mar-2022, 94.75, 94.00, 94.00, 91.25, 92.00, 91.95, 92.46, 175084, 161.89, 3205, 95458, 54.52
TNPL, EQ, 07-Mar-2022, 125.75, 122.80, 129.85, 122.00, 129.00, 128.90, 127.19, 315359, 401.10, 4277, 184510, 58.51
TOKYOPLAST, EQ, 07-Mar-2022, 86.05, 85.00, 88.50, 82.00, 82.00, 84.80, 85.18, 3830, 3.26, 160, 1982, 51.75
TORNTPHARM, EQ, 07-Mar-2022, 2740.50, 2725.00, 2745.50, 2661.00, 2664.45, 2698.55, 2715.41, 130931, 3555.32, 18234, 55879, 42.68
TORNTPOWER, EQ, 07-Mar-2022, 468.75, 460.00, 473.25, 448.45, 466.00, 465.55, 466.79, 238804, 1114.70, 7024, 55354, 23.18
TOUCHWOOD, EQ, 07-Mar-2022, 100.25, 101.95, 101.95, 97.00, 100.50, 99.00, 98.88, 3007, 2.97, 127, 2087, 69.40
TPLPLASTEH, EQ, 07-Mar-2022, 120.85, 119.00, 119.05, 112.75, 118.50, 115.75, 115.79, 6813, 7.89, 301, 4846, 71.13
TREJHARA, EQ, 07-Mar-2022, 70.95, 71.00, 71.85, 67.45, 68.95, 68.30, 68.96, 50201, 34.62, 771, 29747, 59.26
TRENT, EQ, 07-Mar-2022, 1095.45, 1080.00, 1080.00, 1040.00, 1069.95, 1064.20, 1056.41, 372706, 3937.29, 27435, 173182, 46.47
TRF, EQ, 07-Mar-2022, 113.20, 113.00, 113.00, 109.00, 109.70, 111.05, 111.58, 12228, 13.64, 352, 9129, 74.66
TRIGYN, EQ, 07-Mar-2022, 133.25, 133.20, 135.00, 129.10, 132.50, 132.70, 132.17, 209981, 277.54, 4141, 69680, 33.18
TRIL, EQ, 07-Mar-2022, 33.90, 33.00, 33.50, 32.00, 33.35, 32.70, 32.74, 275359, 90.16, 2000, 134098, 48.70
TRITURBINE, EQ, 07-Mar-2022, 175.80, 175.00, 181.30, 168.10, 174.25, 174.75, 174.90, 337321, 589.97, 8574, 136702, 40.53
TRIVENI, EQ, 07-Mar-2022, 273.05, 272.90, 279.00, 260.50, 275.00, 273.80, 272.26, 1252020, 3408.78, 22031, 298299, 23.83
TTKHLTCARE, EQ, 07-Mar-2022, 773.50, 764.85, 798.50, 729.90, 749.85, 736.85, 771.81, 63179, 487.62, 5769, 17528, 27.74
TTKPRESTIG, EQ, 07-Mar-2022, 786.80, 786.00, 786.00, 766.05, 776.90, 776.35, 776.34, 57269, 444.60, 7104, 39609, 69.16
TTL, EQ, 07-Mar-2022, 99.95, 98.10, 101.65, 96.40, 100.60, 99.25, 98.88, 13130, 12.98, 455, 8442, 64.30
TV18BRDCST, EQ, 07-Mar-2022, 60.70, 59.00, 59.75, 56.65, 58.00, 57.95, 58.21, 13498107, 7856.64, 30980, 4209614, 31.19
TVSELECT, EQ, 07-Mar-2022, 206.50, 203.00, 211.75, 199.65, 205.10, 203.45, 205.47, 86705, 178.16, 3600, 30669, 35.37
TVSMOTOR, EQ, 07-Mar-2022, 554.75, 544.00, 544.00, 513.00, 531.50, 530.10, 526.77, 2581507, 13598.56, 58507, 981944, 38.04
TVSSRICHAK, EQ, 07-Mar-2022, 1799.20, 1750.00, 1776.20, 1722.70, 1722.70, 1728.55, 1733.93, 4025, 69.79, 779, 2362, 58.68
TVTODAY, EQ, 07-Mar-2022, 391.40, 382.00, 385.60, 365.20, 365.20, 368.60, 371.96, 65210, 242.56, 3098, 29436, 45.14
TWL, EQ, 07-Mar-2022, 85.50, 86.00, 93.05, 82.40, 86.30, 86.55, 88.17, 1430525, 1261.36, 14987, 395421, 27.64
UBL, EQ, 07-Mar-2022, 1339.25, 1300.00, 1318.10, 1274.50, 1297.10, 1301.30, 1299.56, 759895, 9875.31, 31657, 515292, 67.81
UCALFUEL, EQ, 07-Mar-2022, 113.70, 109.00, 112.65, 109.00, 110.35, 109.80, 109.99, 22262, 24.49, 823, 15068, 67.68
UCL, SM, 07-Mar-2022, 54.00, 55.00, 55.00, 55.00, 55.00, 55.00, 55.00, 2000, 1.10, 1, 2000, 100.00
UCOBANK, EQ, 07-Mar-2022, 11.80, 11.60, 11.70, 11.45, 11.50, 11.50, 11.57, 2321024, 268.59, 13708, 1300580, 56.03
UDAICEMENT, EQ, 07-Mar-2022, 30.60, 30.00, 30.00, 28.90, 30.00, 29.95, 29.66, 136098, 40.37, 1498, 77809, 57.17
UFLEX, EQ, 07-Mar-2022, 509.45, 499.90, 499.90, 485.00, 496.75, 495.45, 494.82, 228455, 1130.43, 8352, 109613, 47.98
UFO, EQ, 07-Mar-2022, 94.65, 90.00, 94.00, 90.00, 94.00, 93.40, 92.17, 148478, 136.85, 2512, 81051, 54.59
UGARSUGAR, EQ, 07-Mar-2022, 47.90, 46.50, 49.20, 45.50, 48.60, 48.25, 47.48, 650802, 309.03, 4108, 254179, 39.06
UGROCAP, EQ, 07-Mar-2022, 173.75, 164.20, 173.00, 164.20, 167.00, 166.80, 168.77, 280786, 473.89, 11966, 141306, 50.33
UGROCAP, N1, 07-Mar-2022, 1008.90, 1008.90, 1008.90, 1000.35, 1000.35, 1000.35, 1000.69, 25, 0.25, 3, 24, 96.00
UJJIVAN, EQ, 07-Mar-2022, 119.35, 116.40, 123.50, 113.40, 115.70, 115.40, 118.22, 3360970, 3973.40, 34174, 768127, 22.85
UJJIVANSFB, EQ, 07-Mar-2022, 17.25, 16.90, 17.55, 16.50, 16.95, 16.80, 16.99, 2588660, 439.75, 8538, 919154, 35.51
ULTRACEMCO, EQ, 07-Mar-2022, 6050.30, 5929.30, 5929.30, 5684.65, 5689.90, 5698.10, 5755.44, 1280108, 73675.79, 143200, 778099, 60.78
UMANGDAIRY, EQ, 07-Mar-2022, 65.75, 68.00, 68.00, 62.35, 63.90, 63.15, 65.05, 21988, 14.30, 837, 7605, 34.59
UNICHEMLAB, EQ, 07-Mar-2022, 248.60, 245.60, 256.90, 243.00, 246.00, 252.25, 249.05, 56779, 141.41, 5328, 23908, 42.11
